compression_capacity,conversion_trains_number,electrolyser_capacity,fuelcell_capacity,hydrogen_storage_capacity,renewable_energy_capacity,vector_storage_capacity
0.1394152250,0.8752143839,0.4935625913,0.2884826763,0.7986736018,0.3625702402,0.5254830150
0.6720890896,0.0950105507,0.8890717933,0.6894129785,0.0708264541,0.8114927374,0.3653569482
0.9762551449,0.5555119719,0.0266736532,0.0970735298,0.2664645687,0.7224295000,0.9033501595
0.4622409334,0.4625639962,0.6057776259,0.8808375476,0.6030800678,0.1703753490,0.2355949124
0.4877930610,0.5199242877,0.3445853312,0.4229386086,0.2394307200,0.7639111448,0.2742627393
0.9506636262,0.4893390145,0.7732938062,0.5854936978,0.8871940281,0.3159669349,0.6141368905
0.6512974286,0.9184841234,0.1278184112,0.2393567478,0.7071770877,0.1550280266,0.1560354205
0.1602457259,0.0761312703,0.7401217613,0.7690604636,0.4194030724,0.7061072281,0.9882799108
0.0317545803,0.8210991900,0.9287428623,0.9950861847,0.3382545942,0.8991677212,0.0569993090
0.5297795516,0.1657580258,0.4375341041,0.0277505824,0.5342356758,0.4580574539,0.8343739370
0.8221815443,0.7345511252,0.5831925897,0.6864962811,0.8704376398,0.0080509139,0.4348218115
0.3662842400,0.2669541035,0.0333895525,0.3363250634,0.0019751480,0.5679171160,0.7045667786
0.2603213964,0.9638823671,0.5062487861,0.0885265060,0.9843480866,0.6327210004,0.1093989918
0.8011911362,0.0570744798,0.1107434360,0.9338217992,0.1471298505,0.1976105664,0.7775815111
0.5976410145,0.5975490920,0.9730157061,0.2799436990,0.4521011300,0.2728617257,0.4913087059
0.0908461157,0.3775087884,0.3939154809,0.7423895411,0.6793303117,0.8387279399,0.6514958264
0.2124860706,0.6324874610,0.2047908399,0.5168752614,0.5630294653,0.5170053076,0.3305667648
0.7260100972,0.3504354088,0.6627964731,0.4920455031,0.3064997056,0.0906819375,0.5612488072
0.9228220349,0.8118089652,0.3003411125,0.8332843967,0.0952210939,0.3768645078,0.2086179722
0.3886814155,0.2170127667,0.8169410247,0.1756209154,0.7742325021,0.9495646087,0.9313046159
0.3946492663,0.6753714476,0.7067665309,0.3193440456,0.3460033247,0.8225520318,0.1336874887
0.9168860577,0.3309586579,0.1608665846,0.6578344293,0.5264872136,0.2577876337,0.9735003477
0.7475104230,0.7611866118,0.7983501740,0.0029797368,0.8156961603,0.2136613065,0.2656048043
0.1909546461,0.2285414021,0.3188556954,0.9741836730,0.0567173725,0.6479202602,0.5974223204
0.0694376836,0.9836335639,0.0043039219,0.7625853829,0.2004262228,0.9656171948,0.4163934812
0.6190201957,0.0139766056,0.6127035851,0.2289975826,0.9261981975,0.3920619218,0.6937068170
0.7953762515,0.5858066287,0.4749148050,0.5712130088,0.7306819037,0.0745079946,0.0444217725
0.2661661878,0.4284055280,0.8919095965,0.4203545041,0.3958974518,0.5019292505,0.8137397654
0.3565038582,0.8720107116,0.4267824562,0.1686487338,0.6177790212,0.6910311989,0.4689760422
0.8319915943,0.1538167214,0.9394792775,0.8224457735,0.2517502988,0.1388540557,0.6367315128
0.5042835521,0.6914689867,0.0851988131,0.4772853563,0.0874651810,0.3311643172,0.1007258035
0.0572210904,0.2865074128,0.5314901667,0.5137940561,0.7819890408,0.7799637625,0.7608516766
0.1855892399,0.5315907290,0.8465149626,0.7259037206,0.9608503934,0.5831164671,0.1901743924
0.6259225775,0.4386408441,0.2713184245,0.2517632162,0.1706273351,0.0241015628,0.9204293862
0.9603525950,0.8991442248,0.6259040795,0.9095323225,0.4910974912,0.4429832743,0.3180044927
0.4781357273,0.1189384861,0.2421124130,0.0681191916,0.6403332651,0.8829919007,0.5406298889
0.4407110251,0.9258057280,0.9955075299,0.6105255960,0.0186272841,0.0394568201,0.9379787389
0.9977531796,0.0834509656,0.3871116294,0.3981357561,0.8537703026,0.5994460778,0.1682334887
0.6661546361,0.5125979297,0.5247745095,0.8018899234,0.5489213355,0.9305660352,0.5697119916
0.1453807773,0.4820107510,0.1077836147,0.2067865236,0.3235232159,0.4895787640,0.2923376169
0.0159206931,0.7272314280,0.2936590780,0.0574209960,0.4339646967,0.1864263276,0.7216612939
0.5456209416,0.2596325008,0.8395551722,0.9651562078,0.6925696293,0.7376285214,0.3894165205
0.8682868928,0.8284274554,0.2017091718,0.3737933515,0.9037259435,0.7953170678,0.8495055223
0.3201711355,0.1730843820,0.6811999027,0.6487992750,0.2228834881,0.3474959098,0.0096316244
0.3069780953,0.6204932975,0.1541547421,0.9009933453,0.7595468406,0.4079051735,0.6646857457
0.7545269346,0.4004548993,0.7293475177,0.1210957542,0.1099524703,0.9804822784,0.4419993255
0.5812598448,0.9409276564,0.3748877626,0.7173566967,0.2898475677,0.5480383513,0.7966176625
0.1072350414,0.0341216782,0.7586755324,0.3047474679,0.5796968006,0.1215919256,0.0659354264
0.2278907988,0.7888628524,0.5722965291,0.4545781761,0.6627983982,0.3038947824,0.8849075334
0.7105978513,0.1940685632,0.0596035598,0.5545712765,0.4686483638,0.8696379447,0.2247206364
0.8751888871,0.6554402644,0.9142464353,0.1459496003,0.1325682281,0.6637616493,0.5129197892
0.4363223044,0.3733901177,0.4679588294,0.8632153049,0.9989555469,0.2285282230,0.3447370762
0.4352693539,0.6532799480,0.1631556917,0.4187956648,0.7240250679,0.9840132939,0.7144217668
0.8782272013,0.3725859225,0.7031971198,0.5725316433,0.4025539020,0.4082765784,0.4293574207
0.7078649886,0.7852381654,0.3175445702,0.2273864103,0.1918248450,0.1241464270,0.8403874934
0.2286388492,0.1927765673,0.7989913467,0.7639561119,0.9348010970,0.5493863001,0.0475714793
0.1081065536,0.9378523007,0.6101109600,0.9758064104,0.8223454040,0.8682898749,0.9932525633
0.5784063069,0.0324024512,0.0075693680,0.0016048374,0.0500685740,0.3013404021,0.1456877403
0.7576858494,0.6179057499,0.8935270784,0.6593893366,0.3546123691,0.2281566970,0.6230806112
0.3058016086,0.4002000354,0.4745804956,0.3180372147,0.5178767070,0.6602307549,0.2677641204
0.3170415293,0.8316101106,0.9391428223,0.0697351322,0.4997079605,0.6000655424,0.9251079522
0.8694926919,0.1746972930,0.4283982692,0.9081644546,0.6317241983,0.0427474352,0.2182289092
0.5447205342,0.7299253289,0.5347539438,0.2533249166,0.9674991546,0.4911748022,0.5510886451
0.0187453395,0.2597800875,0.0826040423,0.7245898545,0.1639780691,0.9328800468,0.3363363296
0.1480819434,0.5148645695,0.2719574515,0.5122439172,0.0788623635,0.7353143925,0.6423689984
0.6653748928,0.4827076392,0.8452021684,0.4785950482,0.7905905154,0.1848304067,0.4979904322
0.9988383595,0.9295376847,0.2385413330,0.8208258972,0.6111226529,0.3442051774,0.7723036846
0.4377049441,0.0846366156,0.6281910408,0.1700284015,0.2584072314,0.7946977206,0.1200518459
0.4793703603,0.9017622937,0.3904361920,0.6513346769,0.8947578389,0.1382346787,0.3935899893
0.9571335670,0.1192238638,0.9929740364,0.3714981545,0.2318520974,0.6877404964,0.7492116820
0.6284699580,0.5346965985,0.1073863367,0.9677439425,0.4269411340,0.7783678714,0.0196177084
0.1850257330,0.4403905924,0.5263290675,0.0550737046,0.6995917894,0.3288501585,0.8673656555
0.0565350605,0.6951241875,0.8360448629,0.2041872237,0.5578970322,0.0264156042,0.1733973483
0.5069525465,0.2878299300,0.2960073315,0.8042413853,0.3145469548,0.5847124755,0.9665185641
0.8286509970,0.8742015492,0.6817781217,0.3956042863,0.0256431801,0.8862824859,0.3032873888
0.3578610588,0.1546514304,0.2003351077,0.6128089894,0.8467557495,0.4436027687,0.5885348590
0.2694765227,0.5820441507,0.7279755995,0.8606228018,0.1395826992,0.2542567095,0.2459387761
0.7939887848,0.4271893641,0.1547346301,0.1482940307,0.9919395540,0.8221805356,0.8983736942
0.6197360745,0.9813364102,0.7610254548,0.5520330137,0.6717745773,0.6453659097,0.3718593838
0.0667985342,0.0132491961,0.3713795990,0.4568686048,0.4596725702,0.2123132069,0.5165431071
0.1884380085,0.7584621971,0.0611602636,0.3072741693,0.2828254448,0.3934099004,0.4622232597
0.7481046692,0.2283632942,0.5719009200,0.7150704423,0.5867203856,0.9681716664,0.6771586547
0.9156201491,0.6721582711,0.4654270047,0.1236921931,0.7505782684,0.5023006257,0.0920978608
0.3978370149,0.3293152330,0.9175731437,0.8986371150,0.1189205972,0.0780390399,0.7992820609
0.3881796831,0.8091584714,0.5592608517,0.6063367715,0.5032674009,0.1972381035,0.0031291610
0.9253091160,0.2166987788,0.0739071174,0.3852498913,0.3691759603,0.6291910131,0.8584454581
0.7227298198,0.6293491665,0.9673721520,0.7899654666,0.0335233090,0.8373789033,0.3790726848
0.2137815207,0.3486570502,0.4156127116,0.2016059821,0.8388754716,0.2703083418,0.7266377313
0.0922650462,0.5939835366,0.2299662251,0.0380955497,0.9181317929,0.0932354387,0.2829059428
0.5942400731,0.3762797313,0.6528202724,0.9390868610,0.2084788289,0.5183542268,0.5757217631
0.8037988367,0.9617811749,0.2590500470,0.3467320791,0.3878243715,0.9530947134,0.1627729423
0.2596961390,0.0563332308,0.8733092044,0.6304350281,0.7387087606,0.3772368534,0.9478375120
0.3637058521,0.7382239578,0.3379595075,0.8821560610,0.2749524983,0.3126771990,0.3553860858
0.8228361104,0.2680768073,0.7940163668,0.0955145694,0.5945925871,0.7632908309,0.5076381778
0.5283317296,0.8233066984,0.1798482072,0.6907838248,0.8051998233,0.7037940063,0.2314062072
0.0351266265,0.1663919752,0.7023107726,0.2868716214,0.0642987741,0.1534311688,0.8757844903
0.1634943103,0.9212409630,0.8884302815,0.4499011897,0.1787075978,0.4596544327,0.0717011467
0.6499702819,0.0763379885,0.4948731093,0.5411972497,0.9528154600,0.9014808219,0.7864537155
0.9511975916,0.5231698891,0.6093464596,0.1335367430,0.6483935006,0.5685375510,0.4516141070
0.4853382092,0.4910110496,0.0243841773,0.8575463630,0.4830539748,0.0113405287,0.6584928669
0.4630502183,0.5576436780,0.7699667215,0.3386696111,0.8613479491,0.9178028554,0.8238998996
0.9734614501,0.4633357665,0.3471165709,0.6839038953,0.0110662971,0.4750019936,0.0386522356
0.6750656143,0.8788104607,0.7405167557,0.0300408900,0.3311094455,0.0579435956,0.6999035086
0.1384225590,0.0962701216,0.1262613609,0.9925478008,0.5413803756,0.6161193820,0.4067825163
0.0089629553,0.8512563771,0.4410421299,0.7667740881,0.7162743853,0.8098958498,0.6027001189
0.5545324078,0.1317043491,0.9263921166,0.2418833282,0.4103042567,0.3602570482,0.2549519781
0.8439946976,0.7180779278,0.0328088114,0.5831375849,0.2465682169,0.1697550649,0.9826272037
0.3425098555,0.3107817648,0.5845643999,0.4255351648,0.8800569205,0.7191397343,0.1270057345
0.2843947578,0.9886551369,0.1121169152,0.1733258395,0.1023581047,0.5332116140,0.5346163008
0.7790627936,0.0205698321,0.5056701908,0.8358199196,0.7670949232,0.1090711132,0.3274323540
0.5725929961,0.5747149186,0.3915668810,0.4896980943,0.5721281841,0.4243284808,0.9105744297
0.1139491154,0.4198620375,0.9765254008,0.5194628788,0.2974023260,0.9992113914,0.1956387516
0.2346043997,0.6648376370,0.6612410918,0.7447408857,0.4449564526,0.6762845032,0.7519079242
0.7019305369,0.3219965044,0.2051879801,0.2773442818,0.6864754977,0.2433529487,0.1072244542
0.8997252341,0.7657895219,0.8194744103,0.9361053137,0.9752569599,0.2851676811,0.6317588920
0.4137394475,0.2356925281,0.2970156968,0.0859951572,0.1562195783,0.8532125959,0.4793236908
0.4170412086,0.9580482338,0.8577502342,0.8365999227,0.3594390564,0.7437759237,0.3122365465
0.8964466443,0.0512422556,0.2747449437,0.1857333044,0.5090372264,0.1758500692,0.5815542638
0.6898247208,0.6073400201,0.6371392841,0.5279640043,0.8292069789,0.3526667161,0.1803169958
0.2466875808,0.3873016220,0.2455389993,0.4943843177,0.0393463168,0.7857173905,0.9576305924
0.1172203142,0.6344133774,0.4311703369,0.2688471163,0.2181508681,0.6085269470,0.0285520246
0.5692838440,0.3523632307,0.9516757913,0.7400582125,0.9123047022,0.0337672094,0.8603692651
0.7669874802,0.7981099393,0.0895866416,0.0852187639,0.7484496878,0.4996362291,0.4005254321
0.2965084417,0.2033156501,0.5436867326,0.9237019876,0.3820509398,0.9238998434,0.7403385518
0.3301904015,0.5258118249,0.0087089092,0.6749182735,0.6042686775,0.8598284703,0.0853459984
0.8563525220,0.4952246463,0.6249173246,0.3334989510,0.2691218294,0.3103206279,0.8079716107
0.5580477472,0.9087466029,0.4793198593,0.9912833013,0.0740280170,0.2196952701,0.4535945980
0.0054096626,0.0663918406,0.9041232690,0.0171489883,0.7994375955,0.6692109583,0.6838493906
0.1260726023,0.8191198697,0.7179883914,0.2431517877,0.9430821342,0.9755517626,0.3651223630
0.6873929361,0.1637767963,0.1642798120,0.7796695400,0.1844733721,0.4172569159,0.5252484521
0.9770073518,0.7481967434,0.8095720867,0.4345243964,0.4733742783,0.1156848883,0.2372943191
0.4595274879,0.2805978162,0.3222688707,0.5883123837,0.6542281928,0.5583666302,0.9050495885
0.4964445597,0.7056593997,0.5688890759,0.1079181638,0.0012721894,0.4019019492,0.6163437339
0.9400680698,0.3006978258,0.0483797397,0.8829321861,0.8672971120,0.9592218464,0.2764695603
0.6457148613,0.8539750986,0.9108389299,0.2915540859,0.5315173799,0.5107926819,0.9846082460
0.1677723657,0.1357811084,0.4567350615,0.6992811989,0.3370049493,0.0690892274,0.1523637334
0.0462635392,0.8888600022,0.1419391623,0.5365108177,0.4201632291,0.2627486316,0.8336357744
0.5172327701,0.1086542634,0.7249481855,0.4414002728,0.7103824876,0.8132308275,0.0562611241
0.8185501872,0.5535326516,0.3626721157,0.8451391663,0.8898474816,0.6538578542,0.7057932448
0.3679534048,0.4605827667,0.7542762673,0.1327564716,0.2406231370,0.2033635210,0.4360482553
0.2551660752,0.7792837964,0.2814567899,0.3800753606,0.7769503212,0.0179236820,0.7812378574
0.8082905300,0.2466385867,0.8351692511,0.5973472716,0.0964702619,0.5936621837,0.1130553605
0.6056211265,0.6612415332,0.1895069359,0.1887103217,0.3072040947,0.8777905414,0.6493043015
0.0809219461,0.3168287436,0.6768139293,0.7886972157,0.5661714235,0.4525524545,0.4891172033
0.2092819596,0.5638032537,0.9920828510,0.9519785540,0.6766773351,0.1297426298,0.5600376595
0.7272520158,0.4064021530,0.3758707028,0.0393602578,0.4509091899,0.6966903163,0.3293556394
0.9366596071,0.9938571686,0.5213498976,0.6356059564,0.1463682633,0.7698758151,0.9320274601
0.3768060207,0.0242002103,0.0965426210,0.3557174327,0.9811412562,0.3377999710,0.2093408387
0.4021191550,0.6146697141,0.4901532307,0.1490131738,0.3966622129,0.4687252352,0.9757071240
0.9113764390,0.3946294105,0.8778460659,0.8730910076,0.7338842489,0.8928677607,0.1358942576
0.7369716028,0.9507290153,0.0232642405,0.4654305903,0.9288557488,0.5776083758,0.5937507078
0.1995331813,0.0439211279,0.5945519507,0.5566584961,0.2016151380,0.0027274899,0.2619331842
0.0710501121,0.7907821527,0.7834172072,0.7065120665,0.0560174687,0.3217481282,0.6929687066
0.6154618021,0.1959859543,0.3332240591,0.3026528256,0.8125510281,0.7546776580,0.4156553634
0.7828862211,0.6417345032,0.6875007236,0.8979219319,0.5237724194,0.7128649428,0.8149661645
0.2806021981,0.3596824510,0.1787132965,0.1112275375,0.3447495820,0.1448180033,0.0456481641
0.3465143545,0.9316979740,0.6438840078,0.3624516726,0.6376771443,0.0841645095,0.6403879263
0.8400208130,0.0893451208,0.2229880476,0.6462247577,0.4899100065,0.5269673998,0.4726324631
0.5114482651,0.5028652372,0.8607729981,0.0538700651,0.1698620971,0.9440237768,0.7586600995
0.0520166475,0.4722799640,0.2562821629,0.9547913000,0.9576475713,0.3858500188,0.0985342339
0.1736485260,0.7252434650,0.0669133663,0.8054486345,0.7847024044,0.1881673010,0.9192181863
0.6398092713,0.2576464433,0.5503096394,0.2171440050,0.0887174932,0.6378040742,0.1889632000
0.9616598478,0.8420645501,0.4128298499,0.6218594313,0.2524506794,0.8283080785,0.5413528001
0.4748825096,0.1867233859,0.9548204020,0.4007177558,0.6209246302,0.2789213806,0.3187274113
0.4497764111,0.8622780191,0.2160280189,0.9206289016,0.2260252750,0.6853858232,0.1714168275
0.9867284624,0.1440859344,0.6662248997,0.0704505239,0.9044301463,0.2347704051,0.9411620703
0.6621074770,0.6973612327,0.3115782244,0.7292114664,0.6938181492,0.2942690235,0.2896425668
0.1513872528,0.2924015680,0.8203695184,0.2618830241,0.4366818527,0.8446300747,0.5670169340
0.0308473688,0.5452278238,0.5106385741,0.4739698339,0.3203165717,0.5423130607,0.3877018476
0.5326411994,0.4522798480,0.1229418572,0.5036816634,0.5481599197,0.1004884578,0.7199466135
0.8661947735,0.8971562618,0.9774054419,0.1575599872,0.8525790256,0.4334299350,0.0098814610
0.3203163361,0.1169524286,0.4061139543,0.8201069627,0.0159749556,0.9906287435,0.8497553514
0.3022595495,0.6851728065,0.9331459422,0.5674179653,0.9977055965,0.8007944031,0.4446791764
0.7612047968,0.3407581076,0.4497459363,0.4097454315,0.1298496416,0.3688397035,0.6673656041
0.5907524768,0.7553630285,0.5875957366,0.7509995988,0.4655070538,0.1606536107,0.0627672868
0.0957830781,0.2227159133,0.0456013177,0.2261788929,0.6620946722,0.7277223822,0.7934495304
0.2251272928,0.9699278027,0.3558052843,0.0145577481,0.5808895081,0.9087015353,0.2244859990
0.7114144387,0.0002689390,0.7767051263,0.9770097816,0.2925013267,0.4835845372,0.8846729035
0.8905428089,0.5877259290,0.1390384166,0.3231469253,0.1131586377,0.0488422532,0.3464365499
0.4229153162,0.4303229190,0.7435330292,0.6684360271,0.7603077795,0.6247019032,0.5146192703
0.4281272627,0.8274818789,0.3635245608,0.2552677244,0.0461287722,0.2666662009,0.0754387211
0.8834084934,0.1700636419,0.7531715417,0.7226319071,0.8344026394,0.8404640984,0.7822564701
0.7178165745,0.7419108534,0.1465145061,0.0638879817,0.5138818193,0.6265330641,0.4473882588
0.2206480028,0.2722367588,0.7197543504,0.9140267447,0.3666031044,0.1993543655,0.6622018237
0.0990094785,0.5195249515,0.9100853801,0.8266827147,0.3752989126,0.3823896144,0.3591064941
0.5894489223,0.4868625458,0.4579382353,0.1641562060,0.7432846939,0.9474002654,0.5034237662
0.7617761642,0.9171077479,0.5642900802,0.5102952570,0.9074905375,0.5225227959,0.2271975251
0.2997658132,0.0726777622,0.0535504296,0.4805590864,0.2110174866,0.0885099238,0.8795106132
0.3276034780,0.6251968443,0.5180784240,0.2332326146,0.8026495539,0.1491939332,0.2869942198
0.8608915126,0.3449777840,0.0991345681,0.7580947680,0.0749207586,0.7084508585,0.5721198600
0.5372122806,0.8054944342,0.9850884788,0.4168538032,0.2703959253,0.7580846623,0.1591729391
0.0242928835,0.2125312276,0.3825517595,0.5744886445,0.6071298067,0.3183182431,0.9519277038
0.1527825985,0.9654337717,0.1926937522,0.6613370357,0.6509856274,0.0139450738,0.0072307894
0.6587287271,0.0604588166,0.6741377721,0.3160741376,0.4724511681,0.5663678814,0.8548569065
0.9893750250,0.5981244110,0.2884890521,0.9699505540,0.1831686692,0.9050543001,0.3754593302
0.4491137294,0.3799170395,0.8285255777,0.0074760718,0.9401906366,0.4565005712,0.7307145717
0.4699166110,0.5710661551,0.0907096881,0.5500921020,0.3421700662,0.6125363670,0.7555234246
0.9685481153,0.4157402776,0.5428607296,0.4588246560,0.5382692916,0.0610917350,0.1031492827
0.6331649022,0.9845180884,0.4363829847,0.8664718708,0.8744306089,0.4724031705,0.6276551178
0.1783700492,0.0169363571,0.9471263979,0.1424298221,0.0060862312,0.9199820617,0.4829105735
0.0490324805,0.7699456401,0.6359315580,0.1178372940,0.2354275919,0.7243554397,0.5382146351
0.5125095863,0.2393755978,0.2462808294,0.9045073921,0.8830649033,0.1641197428,0.3233400164
0.8392033977,0.6685054777,0.8525754539,0.3092247257,0.7032185625,0.3644885616,0.9064878216
0.3492541388,0.3261678517,0.2793317577,0.7131045079,0.4153185207,0.8052294608,0.1992428005
0.2735611042,0.8824515650,0.8070065817,0.9618958347,0.5670946566,0.9950332856,0.6069104699
0.7879434340,0.1004147995,0.3255586652,0.0609369520,0.3104465446,0.4290482737,0.2512280010
